2013-09-13T00:00:00Z,5073.51,819
2013-09-14T00:00:00Z,2647.99,403
2013-09-15T00:00:00Z,2065.75,283
2013-09-16T00:00:00Z,4203.63,712
2013-09-17T00:00:00Z,4419.41,712
2013-09-18T00:00:00Z,4552.06,767
2013-09-19T00:00:00Z,4005.93,716
2013-09-20T00:00:00Z,4821.53,790
2013-09-21T00:00:00Z,2885.53,435
2013-09-22T00:00:00Z,2071.57,282
2013-09-23T00:00:00Z,4253.98,729
2013-09-24T00:00:00Z,4121.74,737
2013-09-25T00:00:00Z,4591.16,794
2013-09-26T00:00:00Z,4424.24,742
2013-09-27T00:00:00Z,4758.32,775
2013-09-28T00:00:00Z,2637.66,389
2013-09-29T00:00:00Z,1783.03,262
2013-09-30T00:00:00Z,4509.43,759
2013-01-10T00:00:00Z,4277.75,749
2013-02-10T00:00:00Z,4634.21,779
2013-03-10T00:00:00Z,4537.54,750
2013-04-10T00:00:00Z,5424.31,848
2013-05-10T00:00:00Z,2801.48,404
2013-06-10T00:00:00Z,2027.57,268
2013-07-10T00:00:00Z,4348.84,720
2013-08-10T00:00:00Z,4545.91,778
2013-09-10T00:00:00Z,4489.53,772
2013-10-10T00:00:00Z,4718.53,811
2013-11-10T00:00:00Z,5431.05,851
2013-12-10T00:00:00Z,2742.3,413
2013-10-13T00:00:00Z,2415.41,314
2013-10-14T00:00:00Z,4237.61,706
2013-10-15T00:00:00Z,4548.53,786
2013-10-16T00:00:00Z,4008.98,725
2013-10-17T00:00:00Z,4479.87,745
2013-10-18T00:00:00Z,5482.78,839
2013-10-19T00:00:00Z,2857.16,429
2013-10-20T00:00:00Z,1933.0,275
2013-10-21T00:00:00Z,4699.78,772
2013-10-22T00:00:00Z,4897.73,804
2013-10-23T00:00:00Z,4808.15,801
2013-10-24T00:00:00Z,4763.68,766
2013-10-25T00:00:00Z,5006.07,802
2013-10-26T00:00:00Z,3034.97,432
2013-10-27T00:00:00Z,2418.88,324
2013-10-28T00:00:00Z,4501.22,775
2013-10-29T00:00:00Z,4564.83,758
2013-10-30T00:00:00Z,4684.38,777
2013-10-31T00:00:00Z,4148.41,681
2013-01-11T00:00:00Z,5217.87,816
2013-02-11T00:00:00Z,3346.59,457
2013-03-11T00:00:00Z,2077.5,281
2013-04-11T00:00:00Z,4486.98,754
2013-05-11T00:00:00Z,4506.95,756
2013-06-11T00:00:00Z,4429.34,718
2013-07-11T00:00:00Z,4787.7,755
2013-08-11T00:00:00Z,5682.61,871
2013-09-11T00:00:00Z,3548.01,460
2013-10-11T00:00:00Z,2337.36,310
2013-11-11T00:00:00Z,4120.73,688
2013-12-11T00:00:00Z,4581.91,739
2013-11-13T00:00:00Z,4525.08,754
2013-11-14T00:00:00Z,4927.67,781
2013-11-15T00:00:00Z,5698.52,849
2013-11-16T00:00:00Z,2986.0,439
2013-11-17T00:00:00Z,2006.36,278
2013-11-18T00:00:00Z,4414.25,761
2013-11-19T00:00:00Z,4513.78,754
2013-11-20T00:00:00Z,5035.46,799
2013-11-21T00:00:00Z,5085.78,804
2013-11-22T00:00:00Z,5431.68,847
2013-11-23T00:00:00Z,3602.69,517
2013-11-24T00:00:00Z,2243.35,322
2013-11-25T00:00:00Z,4825.16,812
2013-11-26T00:00:00Z,4885.71,810
2013-11-27T00:00:00Z,5077.93,760
2013-11-29T00:00:00Z,3079.93,452
2013-11-30T00:00:00Z,3052.61,429
2013-01-12T00:00:00Z,2143.25,286
2013-02-12T00:00:00Z,4866.59,798
2013-03-12T00:00:00Z,4767.45,765
2013-04-12T00:00:00Z,4735.56,772
2013-05-12T00:00:00Z,4881.99,776
2013-06-12T00:00:00Z,4493.68,707
2013-07-12T00:00:00Z,3319.7,447
2013-08-12T00:00:00Z,2252.83,300
2013-09-12T00:00:00Z,4298.03,731
2013-10-12T00:00:00Z,4769.25,771
2013-11-12T00:00:00Z,4457.0,746
2013-12-12T00:00:00Z,5230.25,823
2013-12-13T00:00:00Z,5438.94,818
2013-12-14T00:00:00Z,3090.33,443
2013-12-15T00:00:00Z,2440.19,325
2013-12-16T00:00:00Z,4299.35,687
